しかしながら、沿線の就学人口の減少や８月後半から９月にかけての天候不順の影響による旅客の減少を補いきれず、旅客人員及び旅客収入は前年同期に比べ減少いたしました	0
当連結会計年度中の世界経済を見ますと、米国は比較的堅調に推移しましたが、年度当初は中国経済の減速が明らかとなり、商品市況の低迷で資源国・新興国の成長も鈍化、それに中東情勢や英国のEU離脱決定が加わり、不透明感が強まりました	0
住宅事業では、建築請負部門で前連結会計年度の受注実績の影響を受け、戸建住宅「へーベルハウス™」や集合住宅「ヘーベルメゾン™」の引渡棟数が減少し、広告宣伝費等の販管費が増加しました	0
このような状況のもと、当連結会計年度の業績につきましては、機器製品及びアジア地域での船舶用システム製品の売上の減少、為替の円高推移の影響などもあり、売上高は328億円73百万円と前年同期比16.6％の減少となりました	0
ただ１-３月期に入ると消費関連指標に若干の改善がみられるようになっています	1
株式会社吉利における粗利率の低下と販管費が増加し、この結果、売上高22億43百万円（前年同期比3.9％増）、営業利益は６百万円（前年同期比87.6％減）となりました	0
これにより、売上高は前連結会計年度に比べて減少しました	0
その結果、当社グループの業績は、売上高は、販売数量は増加したものの、主に製品価格改定の影響や円高による海外事業の外貨円換算額の減少により下回りました	0
その結果、当事業全体の売上高は9億1千9百万円（前年同期比20.6％減）、営業利益は1億1千6百万円（前年同期比6.0％減）となりました	0
日本において繰延税金資産の取崩しや固定資産の減損損失計上等もあり、親会社株主に帰属する当期純損失は2,511百万円（前期は親会社株主に帰属する当期純利益2,699百万円）となりました	0
以上の結果、当期の国際線旅客数は911万人（前期比11.6％増）となり、収入は5,167億円（同0.2％増）となった	1
この結果、経常利益は前期比17億33百万円減少の158億67百万円となり、親会社株主に帰属する当期純利益は、法人税、住民税及び事業税の減少を主因に、前期比12億82百万円増加の108億51百万円となりました	1
売上高は前期比5.3％減の2,395億円余となった	0
これにより、当連結会計年度では当初予想の損失額を大きく上回り、営業損失22億76百万円を計上いたしました（前年同期は、営業利益３億６百万円）	0
この結果、当連結会計年度の当社グループの売上高は、210億円（前連結会計年度比84百万円、0.4％増）となりました	1
利益面につきましては、営業利益１億80百万円（前期比48.1％減）、経常利益１億84百万円（前期比47.7％減）、親会社株主に帰属する当期純利益62百万円（前期比68.3％減）となりました	0
完成工事高につきましては、空洞充填工事の完成工事高が619百万円（前事業年度比5.2％減）と減少しましたが、軽量盛土工事の完成工事高が1,645百万円（前事業年度比13.4％増）と増加し、また受注高は大幅に減少しましたが前事業年度からの繰越工事が多かった管路中詰工事の完成工事高が696百万円（前事業年度比1.0％増）と増加したことから、気泡コンクリート工事全体の完成工事高は2,961百万円（前事業年度比6.0％増）と増加いたしました	1
データセンターなどの第三世代ビジネス（クラウド・ビッグデータなど）は堅調に推移するとともに、大規模なパソコン代替案件などハードウェアビジネスが伸長したことにより、売上高は8,974百万円（前連結会計年度比2,869百万円増、47.0％増）、セグメント利益（営業利益）は371百万円（前連結会計年度比158百万円増、74.4％増）と増収増益となりました	1
また、支払利息の減少等により営業外損益は改善しましたが、経常利益は40億84百万円（同1.1％減）となりました	0
売上高は、工事に関する材料並びに機器の販売事業などが減少したことなどから、前連結会計年度に比べ18億88百万円減少（12.8％減）し、128億55百万円となった	0
その結果、連結受注残高は前連結会計年度末より14億69百万円減少し、179億27百万円となりました	0
この結果、売上高は126億17百万円（同4.8％減）となり、営業利益は７億40百万円（同11.2％減）となりました	0
当事業年度末（平成29年３月31日）の単体ソルベンシー・マージン比率は、金利上昇にともなうその他有価証券評価差額金の減少などにより、2,568.8％（同154.0ポイント低下、前年度末2,722.8％）となりました	0
売上高は、自動車売上台数の増加などにより、為替変動に伴う売上高の減少を吸収し、過去最高となる３兆3,260億円と前連結会計年度に比べ937億円（2.9％）の増収となりました	1
親会社株主に帰属する当期純利益につきましては、トップ建材株式会社の子会社化に伴う負ののれんの発生益１億75百万円や設備投資の補助金１億７百万円が特別利益に計上された一方、繰延税金資産の取り崩しに伴う法人税等調整額の増加97百万円などがあり、前期比４億46百万円増の27億90百万円（同19.1％増）となりました	1
製品区分別売上高につきましては、電子機器用は、自動車向けコンデンサは堅調であったものの、家電機器・インバータ向けなどの売上が減少したことなどにより65,662百万円と前期比5.8％の減収となりました	0
クラウド技術を生かした高付加価値案件の獲得により伸長し、売上高は26億43百万円(前年同期比5.7%増)、セグメント利益は1億42百万円(同8.3%増)になりました	1
以上の結果、当社グループの売上高は72億19百万円（前期比3.6％増）となりました	1
ドラッグストア事業は、積極的に店舗改装を実施し、業態転換なども含め食品等の販売に注力してまいりましたが、天候不順やインバウンド関連商品の販売鈍化などの影響により、既存店売上高は前年同期を若干下回りました	0
以上の結果、当部門の売上高は66億68百万円と前連結会計年度に比べ41億95百万円(169.7%)の増加、営業利益は５億46百万円と前連結会計年度に比べ４億86百万円(812.1%)の増加となりました	1
売上高は３億30百万円（前年同期比32.3％減）と大幅減収となりました	0
しかしながら、その一方で、既収載ジェネリック医薬品の薬価が３つに集約された影響、新規収載ジェネリック医薬品の薬価のさらなる引き下げ、大型品目を中心とした相次ぐＡＧ（オーソライズドジェネリック）の登場等が相まって、当期の収益環境は一段と厳しいものとなりました	0
セグメント利益は、完成工事利益率が向上し、前期比26.8％増の137億円余となった	1
当連結会計年度におけるわが国経済は、政府の各種経済政策による下支えはあるものの本格的な景気浮揚には至っておらず、懸案であった個人消費の回復によるデフレ脱却という課題も充分達成されたとは言い難い状況であります	0
この結果、売上高は36億81百万円（同3.1％増）となり、営業利益は２億51百万円（同64.2％増）となりました	1
りました	0
ポリウレタン材料は、事業構造改善による固定費の減少等により、収益が改善しております	1
音楽やアーティスト関連の市場動向といたしましては、平成28年における音楽ソフト（オーディオレコード及び音楽ビデオ合計）の生産数量は212,293千枚（前年同期比5.1%減）、販売金額では245,657百万円（前年同期比3.5%減）と減少しております	0
輸入はアジア発を中心に電子・電気機器関連品等の荷動きが堅調なものとなり、取扱件数は前期比8.6％増となりました	1
希土類磁石については、電動パワーステアリングおよびハイブリッド自動車向け等の自動車用電装部品の需要が好調に推移し、産業機器および家電関連の需要も前年同期を上回りました	1
ゴルフ業では、謝恩特別デーの開催など積極的に営業展開したものの利用者はほぼ横ばいで、減収となりました	0
当連結会計年度の世界経済を概観しますと、米国と欧州の経済が堅調に推移したことに加え、新興国の成長減速傾向に歯止めがかかり、全体として持ち直し基調となりました	1
その結果、売上高は506億５千３百万円（前年度比1.8％減）となりました	0
経常利益は、営業利益の増加を受け、前連結会計年度比168百万円増の6,939百万円となりました	1
売上総利益の減少に加え、販売費及び一般管理費においては、販売促進強化の目的から見積の為の費用が増加したこと等により前年同期比97百万円増加し、営業利益は前年同期比27.3％減の363百万円、経常利益は前年同期比28.6％減の360百万円、当期純利益は前年同期比21.2％減の251百万円となりました	0
その結果、当連結会計年度において営業外費用は50百万円（前年同期比67.0％減）となりました	0
一方、利益面につきましては、クライアントの多様化する課題や難易度の高い大規模案件等に応えるために必要な専門スキルを持つ人件費及び人材獲得費並びに複雑化するプロジェクトの進行管理費の増加、また業容の拡大に伴うオフィス環境整備費などの先行投資費用が増加した結果、セグメント損失は22百万円(前年同期はセグメント利益２億26百万円)となりました	0
その結果、部門全体の売上高は1,694億円（前期比15.0％減）、営業利益は164億円（前期比19.6％減）となった	0
当セグメントの売上収益は、前年同期比8.5％減の234,725百万円となり、調整後営業利益は前年同期比3,525百万円減の23,503百万円となりました	0
アジア・オセアニア市場においては、マレーシア等で売上を伸ばしました	1
また、砂利、砂等の土木建設資材の取り扱いもやや減少いたしました	0
品目別売上収益については、ニューロロジー領域で、「Fycompa」が42億45百万円(前期比17.3％増)と高い成長を確保する一方、抗てんかん剤「Zonegran」が51億67百万円(同32.3％減)、抗てんかん剤「Zebinix」が35億88百万円(同6.2％減)となりました	0
当連結会計年度におけるわが国経済は、景気は緩やかな回復基調が継続しているものの、個人消費には未だ力強さがなく、さらに英国のＥＵ離脱問題や米国のトランプ新政権発足の影響により海外経済の不確実性が高まるなど、景気の先行きについては依然不透明な状況にあります	0
受注高については、建築工事89,418百万円（前連結会計年度比17.5％増）、土木工事31,380百万円（前連結会計年度比36.3％減）の合計120,799百万円（前連結会計年度比3.6％減）となり、完成工事高は、建築工事75,090百万円（前連結会計年度比9.9％減）、土木工事34,164百万円（前連結会計年度比16.4％増）の合計109,255百万円（前連結会計年度比3.1％減）、営業利益は3,492百万円（前連結会計年度比3.4％減）である	0
その他、11月に国内外で発売した「ニンテンドークラシックミニ  ファミリーコンピュータ（日本版名称）」は各地で好評となりました	1
米国経済は、雇用・所得環境の改善と堅調な個人消費及び設備投資の拡大に加え、税制改革やインフラ投資等の新政権の経済・財政政策への期待による株高等もあり、回復基調が継続しました	1
以上の結果、水産食品事業の売上高は686億83百万円（前年同期比27億32百万円 4.1%増）となり、営業利益は３億16百万円（前年同期比１億63百万円 107.2%増）となりました	1
また、射出成形機用部品は、携帯端末の需要減少の影響を受けました	0
その他事業は、極低温冷凍機他が堅調に推移したことから、受注、売上ともに増加いたしました	1
粉粒体食品部門は、粉末スープ及び顆粒製品の受託が伸び悩み、売上高は4,675百万円と前年同期と比べ131百万円（2.7％）の減収となり、セグメント利益（営業利益）は74百万円と前年同期と比べ100百万円（57.6％）の減益となりました	0
これらの結果、飲料および食品製造販売事業部門（米州地域）の連結売上高は45,252百万円（前期比14.2％減）となりました	0
当連結会計年度における連結損益は、完成工事高158億4千万円(前年同期比33億1千万円減・17.3％減)、営業利益5億4千万円(前年同期比13億7千万円減・71.6％減)、経常利益7億6千万円(前年同期比13億6千万円減・64.2％減)、親会社株主に帰属する当期純利益は、5億8千万円(前年同期比11億3千万円減・66.2％減)となりました	0
一方、米国においては引き続き好調なＳＵＶ販売が市場を牽引し、また、中国においても減税効果等により自動車販売を押し上げ、全体として好調に推移いたしました	1
オンコロジー領域で、「レンビマ/Kisplyx」が33億20百万円(同196.6％増)と大幅に拡大する一方、「ハラヴェン」は109億48百万円(同16.9％減)となりました	0
その結果、売上高は10,456百万円（前年同期比7.4％増）となりました	1
収益面では、電力などのエネルギーコストの低減等はあったものの、製品販売価格安が大きく影響し、経常利益は500百万円（前年同期比53.0％減）、親会社株主に帰属する当期純利益は302百万円（前年同期比54.3％減）となり、前年同期を下回る業績となった	0
この結果、当連結会計年度における営業収益は、前連結会計年度と比較して1.7％、180百万円減少し、10,261百万円となりましたが、営業利益は、減価償却費の減少等により、前連結会計年度23百万円の営業損失に対し、60百万円の営業利益となりました	1
ヘルスケアセグメントの売上高は、前連結会計年度に比べ269億円減の1,342億円、売上高全体に占める割合は11％となりました	0
国内においては、自動車関連機器向けの売上が堅調に推移しましたが、家庭用蓄電システムなどの回路製品が減少したことににより、売上高は44,135百万円と前期比7.0％の減収となりました	0
「その他の営業収入」は、連結子会社における手数料収入や不動産賃貸収入を中心に、７億43百万円（前期比39.2％）となりました	0
受注高、売上高は発電設備工事が好調に推移したことから前期を上回りました	1
利益については、建設事業の利益率向上と開発事業等の好調な推移により売上総利益が増加したことを主因に、営業利益は前連結会計年度比39.9％増の1,553億円（前連結会計年度は1,110億円）となり、経常利益は同44.2％増の1,634億円（前連結会計年度は1,133億円）となった	1
その結果、材料販売事業は、売上高28億1千万円(前年同期比15億5千万円減・35.5％減)、営業損失1千万円(前年同期は7千万円の営業利益)となりました	0
天候不順の影響によりフィリピン産パイナップル缶詰の供給が不足し、主要市場である香港、中国をはじめとする全市場に影響し、前期の売上を下回りました	0
これらの結果、当連結会計年度の業績は、売上高60,903百万円（前期比2.0％増）、営業利益3,910百万円（前期比24.9％増）、経常利益4,578百万円（前期比9.5％増）、親会社株主に帰属する当期純利益は3,424百万円（前期比1.6％増）となり、売上高は７期連続の増収、営業利益は９期連続の増益、経常利益は４期連続の過去最高益の更新となりました	1
国内貨物におきましては、輸出入関連作業が増加したほか、セメント関連製品及び建材輸送関連貨物の輸送量が堅調に推移したものの、一部倉庫の稼働率が低迷しました	1
アルコール測定器の販売は好調に推移いたしました	1
住宅以外の分野では商業施設、公共施設、ホテル等の新設、リニューアル等の需要は好調に推移しましたが、慢性的な人手不足により着工ペースは鈍く、売上は微増となりました	1
一方、為替相場の円高傾向の影響、上半期での中華・韓国圏での当社コネクタの搭載車の需要減及び熊本地震による当社顧客の生産減等により、売上高は前期比1.7％減の375億４千７百万円となりました	0
住宅着工戸数は、米国・国内ともに増加しました	1
一般包材は、国内では、上期に災害の影響による自動車・光学製品向け梱包材需要の減少の影響を受け、売上は減少しました	0
その他の事業である不動産事業につきましては、外部顧客への賃貸契約が減少した結果、売上高は410百万円（前連結会計年度比47百万円減、10.3％減）、セグメント利益（営業利益）は125百万円（前連結会計年度比11百万円減、8.6％減）となりました	0
売上収益の内訳は、医療用医薬品が2,439億99百万円(同4.3％増)、ジェネリック医薬品が280億27百万円(同1.6％減)、一般用医薬品等が190億42百万円(同5.3％増)です	1
当連結会計年度よりアニメーション制作の株式会社オー・エル・エム及びその子会社２社が新たに当事業セグメントに加わったことにより、売上・利益とも大きく増加しました	1
個人保険、個人年金保険を合計した保有契約高は、45兆3,341億円（前年度末比5.1％増）となりました	1
また、鉄塔・鉄構他については鉄塔の新設・改造工事やボルトの取替工事などが減少したことにより売上高が減少しております	0
これらの結果、海外人材募集領域における売上高は1,202億円（前連結会計年度比42.5％増）となりました	1
一方、中国を始めとするアジア新興国や資源国等の景気下振れにより、日本の景気が下押しされるリスクがあるほか、英国のＥＵ離脱問題や米国のトランプ政権誕生などによる海外経済の先行きは依然として不透明な状況となりました	0
不動産業においては、外国人観光客数は、前年度と比較すると減少しておりますが、依然高水準で推移しており、都市圏を中心にホテル業はその恩恵を受けております	1
建設業界におきましては、再開発事業や経済対策に伴う公共事業の増加を背景に、市況は堅調に推移いたしました	1
しかしながら百貨店チャネルにおきましては、対象顧客の消費マインド低下を反映して価格に対する意識が厳しくなっており、苦戦を強いられました	0
親会社の所有者に帰属する当期利益は、393億58百万円(前期比28.4％減)となりました	0
流通業におきましては、マダムジョイ店舗では直営部門は利用客、売上ともに増加したものの、軽油単価の下落による商事部門の売上高減少やテナント売上高減少の影響により、減収となりました	0
また、円高の影響もありＬＰガス輸入価格が低位に推移したため販売価格が下落し、減収要因となりました	0
一方、円高の影響により、利益は減少いたしました	0
ゴム用射出成型機につきましては、引き続き主力製品の販売が堅調でした	1
広告宣伝用ディスプレイ材、折箱に用いられる発泡ポリスチレンボード「ミラボード」は、需要の縮小により売上は減少しました	0
当連結会計年度における不動産セグメントの売上高は、415,387千円（前期比4.9％増）となりました	1
このような状況の中、当社グループは顧客満足度の向上を経営方針として掲げ、新たな価値の創出にチャレンジすることを柱とした中期経営計画を遂行してまいりましたが、当期における受注高は、船舶用機器や水処理装置の受注が振るわず、95億42百万円（前期比4.2％減）にとどまりました	0
航空機関連材料およびエネルギー関連材料は、需要の端境期となりました	0
液体輸送用では、1,000ℓポリエチレンバッグ「エスキューブ」は微減、液体輸送用コンテナーライナー「エスタンク」は顧客の需要減にともない減少しました	0
売上高は、石炭販売分野における石炭価格の下落及び販売数量の減少などにより356億19百万円と前年同期比77億76百万円（17.9%）の減収となり、セグメント利益は、石炭生産分野における石炭価格の下落などにより10億23百万円と前年同期比３億55百万円（25.8%）の減益となりました	0
親会社株主に帰属する当期純利益は、旧本社の土地売却による特別利益を計上しておりますが、19億８百万円と前年同期比30.3％の減益となりました	0
そのため既存の4,000-5,000台積の中型船の需要が減り、ピーク時には待機船が20隻にのぼるなど、余剰感が出ています	0
ＬＰガス業界においては、世帯人員の減少や省エネ機器の普及により、家庭用の需要は減少傾向が続いた	0
このような状況の中で、当連結会計年度の収支については、売上高（営業収益）は、前連結会計年度に比べ22億67百万円減（1.2％減）の1,799億97百万円となった	0
また、情報通信以外にも、ウォーターサーバーや保険などの生活に関連するサービスも拡大しており、当社グループの強みである販売力を活かしながら、収益力の向上を図ってまいりました	1
当セグメントの売上収益は、前年同期比16.3％減の241,392百万円となり、調整後営業利益は前年同期比309百万円減の14,715百万円となりました	0
クリティカルケア事業では、現地通貨ベースで、営業活動強化に伴う販管費が増加しましたが、着用型自動除細動器「LifeVest™」の業績が引き続き順調に拡大し、その他の除細動器の販売も堅調に推移しました	1
一方、営業利益は、「IIJ GIOインフラストラクチャーP2」「IIJ Omnibusサービス(*)」のサービス開始等により費用が先行増加するなか、案件大口化等に伴い売上計上までのリードタイムが長期化し、また、システムインテグレーションにて不採算案件及び販売稼動の低下等があり売上総利益率が低下し、販売管理費の増加を売上総利益の増加で吸収しきれず、減益との結果となりました	0
機械システム事業は、前連結会計年度に大型搬送用設備を受注した影響等により、前連結会計年度を21.1％下回る81億3千万円となりました	0
海運事業におきましては、船舶の大型化等、収益改善に取り組んだものの、国内における建設発生土及びセメント等の取扱量が減少しました	0
その中で、当社のクラフト紙袋の売上数量（ゴミ袋を除く）は前期比で0.2%増加しました	1
下落等により営業利益は11億１百万円（前期比７億20百万円、39.5％減）、経常利益は７億89百万円（前期比７億30百万円、48.1％減）、親会社株主に帰属する当期純利益は、固定資産（投資不動産）にかかる減損損失10億39百万円を計上したものの、繰延税金資産の計上及び減損損失等に伴う繰延税金負債取崩しによる法人税等調整額（△は	0
消耗品である精密加工ツールは、メモリの薄化需要の高まりと顧客の高い設備稼働率に比例して、グラインディングホイールを中心に出荷数量が大幅に増加しました	1
大口顧客への出荷が減少し、前期の売上高を3.6％下回りました	0
以上の結果、当部門の売上高は17億86百万円と前連結会計年度に比べ１億85百万円(9.4%)の減少、営業利益は１億59百万円と前連結会計年度に比べ１億３百万円(39.2%)の減少となりました	0
セグメント営業利益は１億10百万円となり、前年同期と比べ０百万円(△0.1％)の減益となりました	0
その結果、売上高は127億２千７百万円となり、前連結会計年度に比べて35.3％の減収となりました	0
当連結会計年度におけるわが国経済は、企業収益や雇用環境に改善が見られ、緩やかな回復基調が続いているものの、新興国経済の減速懸念に加え、米国新政権の政策への警戒感等が影響し、先行きに不透明感を残す状況で推移いたしました	1
発電事業に関しましては、ほぼ計画どおり順調に進捗いたしました	1
「財務体質の強化」では、平成28年度第１四半期において既存借入金の全額をシンジケートローンで借り換えたことにより長期安定資金を確保するとともに支払利息負担も軽減できたことなどにより、中期経営計画最終年度の目標としている財務諸目標を着実に達成しつつある	0
埼玉興業㈱の「川口・黒浜・騎西の各グリーンゴルフ」練習場は、お客様に快適に楽しんでいただけるよう、人工芝等の設備の更新工事を進めておりますが、天候の影響や若年層の新規入場者が伸び悩んだことから減収減益となりました	0
防衛省向け製品では、新多用途ヘリコプター「UH-X」の契約に基づく開発本格化などにより、売上高は前連結会計年度を上回りました	1
今後については、政府による経済対策や所得環境の改善が景気を下支えすると期待される一方で、朝鮮半島や中東地域などの地政学リスクが高まっており、海外情勢の動向を注視していく必要があります	1
しかしながら、営業戦略の不徹底及び作業スキルのブラッシュアップ不足により、店舗オペレーション力の低下を招き、来店客数の減少、商品廃棄ロス及び人件費などのコストが増加した結果、売上高及び利益が減少いたしました	0
新規テナントの入居により、稼働率が改善したこと等から、売上高は１億３千３百万円（前連結会計年度比15.5％増）、営業利益は４千８百万円（同17.5%増）となりました	1
その他の事業の売上高は、93百万円と前年同期比10百万円(12.8%)の増収となり、営業利益は22百万円とほぼ前年同期並みとなりました	1
以上の結果、当部門の売上高は、前連結会計年度に比べて17億円（1.2%）増加の1,457億円となり、経常利益は、主要製品の販売量が増加し、在庫要因も好転したことから、前連結会計年度に比べて121億円（322.3%）増加の159億円となりました	1
利益面においては、需要に応じた技術者の確保等、費用増加要因はあるものの需要の増加に伴い収益性が高まった結果、営業利益は2,095百万円となりました	1
損益につきましては、営業利益は18億８百万円（同１百万円、0.1％減）、経常利益は18億28百万円（同18百万円、1.0％増）、親会社株主に帰属する当期純利益は12億62百万円（同１億52百万円、13.7％増）となりました	1
当事業年度におけるわが国経済は、企業の収益環境は良好であり、緩やかな回復基調で推移しましたが、米国トランプ政権の保護主義的な政策運営や欧州政治情勢など、海外動向に不透明感が残るなか、依然として先行き不透明な状況が続いています	1
このような状況下、当事業年度における業績は、当年度の国内における燃料電池車（FCV）用の水素ステーションの建設実施件数が前年度と比べ減少し、当社の超高圧水素圧縮機の案件についても減少したことに加え、海外市場における石油精製・石油化学案件が減少したこと等により売上高が、前年同期比6.5％減の5,072百万円となりました	0
当事業年度におけるわが国経済は、企業収益や設備投資に改善が見られ、景気は緩やかな回復基調で推移しましたが、英国のＥＵ離脱問題や米国の大統領選挙の結果、欧州でのテロや極東地域の政情不安などの影響により海外経済の不確実性が高まるなか、為替市場や国際商品市況が不安定な状況で推移いたしました	0
この結果、この部門の売上高は126億26百万円（前年同期比7.6％増）となりました	1
業績につきましては、業界全般が低価格化・専門化を指向するなか、主力の「忍家」業態の客単価を下げることにより来店数の増加を図りましたが、来店数は減少傾向のまま推移し結果としては売上高の減少を強めることとなりました	0
また、米国では引き続き景気回復傾向にあり、欧州・アジア地区でも総じて持ち直しの動きがみられております	1
米国経済は雇用回復と堅調な個人消費を背景に景気の緩やかな拡大が続き、欧州経済も英国のEU離脱選択による一時的な金融不安等があったものの、その影響は軽微にとどまり、緩やかな回復が続いた	1
当連結会計年度におけるわが国経済は、雇用情勢および所得環境の改善などにより、景気は緩やかな回復基調をたどりましたが、海外経済の不確実性の高まりなどを受け、先行きは不透明な状況で推移しました	1
当事業年度末（平成29年３月31日）の単体ソルベンシー・マージン比率は、利益の積み上がりによる資本金等の増加や異常危険準備金の増加などにより、730.8％（前年度末比37.3ポイント上昇、前年度末693.5％）となりました	1
この結果、当事業のセグメント売上高は226億６千６百万円（前年同期比4.6％増）となりました	1
当期純利益は31億円（同18.8％減）となりました	0
また、親会社株主に帰属する当期純利益は、前期に計上した海外子会社における繰延税金資産（法人税等調整額）15億67百万円がなくなったことなどにより78億36百万円（前年同期比15.6％減）となりました	0
一方で、民間設備関連では再生エネルギー関連の投資は一服感があるものの、更新・維持、生産能力拡大や効率化・省力化のための投資計画は底堅さを見せるものとなりました	1
前述のロボット・ＡＩ分野における公的機関の入札案件受託により売上高は増加したものの、「クラウド・ビッグデータソリューション」「ロボットＡＩソリューション」「医療戦略コンサルティング」「デジタルソリューション」といった分野の新規事業開発に注力した為、その他の当連結会計年度の売上高は247,801千円、セグメント損失は78,492千円となりました	1
営業利益は18億87百万円（前年同期比２億98百万円、13.6%減）となりました	0
この結果、報告セグメントにおける中国地域の売上高は、前期比12.0％減の359億87百万円となり、セグメント利益は、前期比17.8％減の34億５百万円となりました	0
輸入ワインは、低価格帯の商品が振るわず前期を下回りました	0
その他の売上高は1億11百万円（同6.3％減少）となりました	0
当歯科業界におきましては、デジタル化の進展により市場環境は大きく変化しており、世界規模で企業間競争が激化するなど、引き続き厳しい事業環境が続きました	0
一方、我が国経済は、雇用・所得環境の改善がみられ緩やかな回復基調が続きましたが、企業の設備投資や個人消費といった支出面への波及は不十分であり、踊り場から脱することはできていません	0
これらの結果、営業収益は前期比6.5％減の439,141百万円、営業利益は前期比53.4％減の4,224百万円、経常利益は前期比40.3％減の5,970百万円となりました	0
また利益率の高い電子売上の売上減少も利益に大きな影響を与えました	0
営業利益は、減価償却費の増加などにより前年同期比10.3％減の43億27百万円となりました	0
この結果、部門全体では為替換算の影響により、前期の売上を下回ったものの、現地通貨ベースでは前期の売上を上回りました	1
その結果、売上高は336億４千万円（前年度比0.5％減）となりました	0
当連結会計年度の営業収益は、運輸業および建設業が増収となったものの、流通業、不動産業およびレジャー・サービス業が減収となり、前連結会計年度と比較して10.2％、4,813百万円減少し、42,231百万円となりました	0
また、エッチング法で高密度配線パターンを実現する「EXEシリーズ」は既にディスプレイ向けに高いシェアを獲得しておりますが、スマートフォンに搭載する電子基板向けにも順調に推移いたしました	1
また、経常利益は1,338百万円(前年同期比＋0.1％)、当期純利益は916百万円(前年同期比＋6.5％)となりました	1
IWAKIm SDN. BHD．（マレーシア）は主力市場である半導体・液晶市場における大型受注案件が貢献したことにより好調を維持し、表面処理装置市場も好調で、円高の影響を受けつつも売上高は１億２百万円（前年比0.4％増）となりました	1
利益面では、メキシコ子会社で量産準備費用が増加し、米国子会社では労働需給の逼迫等により安定した生産体制を整えることができずコスト高の供給が必要となったため、セグメント損失は３億75百万円（前連結会計年度は２億28百万円のセグメント損失）となりました	0
その結果、当連結会計年度における業績は、売上高984億21百万円（前年同期比3.0％増）、営業利益68億70百万円（前年同期比15.8％減）、経常利益70億35百万円（前年同期比12.7％減）、親会社株主に帰属する当期純利益27億20百万円（前年同期比44.7％減）となりました	0
当連結会計年度におけるわが国経済は、踊り場を脱し、緩やかな拡張を遂げました	1
大型ドライコンテナー用インナーバッグ「バルコン」は絶対数は少ないながら前期比+28.4%増加しました	1
㈱ネスコは新しい商材の開拓を進めて増収増益につなげました	1
当セグメントの受注高は308百万円（前年同期比11.9％減）、売上高は305百万円（前年同期比16.3％減）、セグメント利益は67百万円(前年同期比51.0％増)となりました	0
損益については売上増や生産性向上等の増加要因があったものの、一部連結子会社の退職給付債務算定方法を簡便法から原則法に変更したことに伴う退職給付費用を第１四半期に１億95百万円計上したことから、営業利益17億66百万円（前連結会計年度 18億８百万円 前連結会計年度比 2.3％減）、経常利益17億83百万円（前連結会計年度 18億20百万円 前連結会計年度比 2.0％減）となりました	0
このような事業環境のもと、投資・金融サービス業においては、当社連結子会社の株式会社フジトミが平成28年１月より取扱いを開始した取引所為替証拠金取引（くりっく365）及び取引所株価指数証拠金取引（くりっく株365）が加わったため、当社グループの受取手数料は1,210百万円（前連結会計年度比11.4％増）となりました	1
このような状況のなか、当事業年度の売上高は、ＬＰガス容器用弁については年初からの販売価格の見直しにより販売単価は改善しましたが、ＬＰガス容器の耐圧検査需要が伸び悩むなかで競合他社との競争が激化したことにより前年対比で減少しました	0
新規店舗の寄与等により増収となりましたが、既存店の減収（同△4.5％）や記念キャンペーンに伴う販促費の増加等により減益となりました	0
当社グループの事業に関連する市場は、国内では、企業収益の改善に伴い設備投資は増加して、需要は回復傾向にありました	1
国内においては、民間設備投資がおおむね回復基調で推移し、輸出の持ち直しなどによる企業収益の改善も見られましたが、公共投資は年度後半に力強さを欠き、総じて緩やかな回復にとどまりました	1
また、特別利益として関係会社株式売却益を218億円計上したこと等により、親会社株主に帰属する当期純利益は854億円（前連結会計年度比32.4％増）となりました	1
当社はこのような状況の中、各部門で一体となって拡販に努めましたが、売上高は5,631百万円と前期比74百万円（1.3％）の減少となりました	0
また、オフィスや大規模施設等への提案活動が功を奏し、ＩＰネットワーク対応インターホンシステムを中心とした販売が好調に伸張いたしました	1
この結果、当事業の売上高は103億41百万円（前期比7.1％増）、営業利益は３億47百万円（前期は39百万円の損失）となりました	1
当連結会計年度における我が国経済は、雇用情勢が高位安定するなか、緩やかな回復基調で推移しました	1
物流産業資材では、当期においても雨水貯留浸透漕製品の需要は継続しております	1
しかし、国内コンシューマー市場中心に当社グループを取り巻く市場環境は厳しく、また、急速に進んだ為替相場の変動により、売上高は1,566億77百万円（前年同期比17.3％減）、営業利益は12億52百万円（同34.3％減）、経常利益は16億90百万円（同5.0％減）、親会社株主に帰属する当期純利益は12億30百万円（同4.5％増）となりました	0
当社グループの属する設備工事業界におきましては、堅調であった設備投資に低調な動きも見られ、熾烈な受注価格競争が続くなど、厳しい環境で推移しました	0
当連結会計年度における我が国経済は、米国の政権移行や英国のEU離脱問題等、海外情勢の影響等に伴い、先行き不透明な状況が続いたものの、堅い需要に支えられ、戦後３番目の長さとなる穏やかな景気回復の中で推移いたしました	1
一方、亜鉛のLME（ロンドン金属取引所）価格は上昇したことから国内の亜鉛価格も上昇し、売上高は前連結会計年度に比べて増加しました	1
サービスエリアにおいては、熊本地震で高速道路の通行量が減少した影響等で、減収となりました	0
通信業界においても電力と共用のコンクリートポールの建替工事が思うように進まず、架線金物の需要は低調に推移いたしました	0
